seq_id,start,end,strand,gene_id,gene_name,gene_biotype,gene_class,source,category,length
13,9821829,9875256,-,ENSGALG00010009567,,protein_coding,CODING,reference,REF,53428
13,9880159,9885338,-,ENSGALG00010011810,,protein_coding,CODING,reference,REF,5180
13,9889028,9897967,-,ENSGALG00010010052,,protein_coding,CODING,reference,REF,8940
13,9901862,9931863,+,ENSGALG00010012963,,protein_coding,CODING,reference,REF,30002
13,9931880,9937332,+,ENSGALG00010010084,,protein_coding,CODING,reference,REF,5453
13,9933271,9943874,-,ENSGALG00010012970,,protein_coding,CODING,reference,REF,10604
13,9953525,9955104,-,ENSGALG00010010130,,protein_coding,CODING,reference,REF,1580
13,9955804,9959541,+,ENSGALG00010010168,,protein_coding,CODING,reference,REF,3738
13,9972933,9981871,-,ENSGALG00010010179,,protein_coding,CODING,reference,REF,8939
13,9989862,9995471,+,ENSGALG00010010190,,protein_coding,CODING,reference,REF,5610
13,9997755,10012157,-,ENSGALG00010010214,,protein_coding,CODING,reference,REF,14403
13,10012047,10019149,+,ENSGALG00010010246,,protein_coding,CODING,reference,REF,7103
13,10020304,10020952,-,ENSGALG00010014243,,protein_coding,CODING,reference,REF,649
13,10021059,10023444,+,ENSGALG00010014257,,protein_coding,CODING,reference,REF,2386
13,10023391,10026511,-,ENSGALG00010014305,,protein_coding,CODING,reference,REF,3121
13,10026667,10034421,+,ENSGALG00010014312,,protein_coding,CODING,reference,REF,7755
13,10036182,10042691,-,ENSGALG00010014465,,protein_coding,CODING,reference,REF,6510
13,10042713,10046182,+,ENSGALG00010014482,,protein_coding,CODING,reference,REF,3470
13,10047342,10058642,-,ENSGALG00010014492,,protein_coding,CODING,reference,REF,11301
13,10067849,10079205,-,ENSGALG00010014576,,protein_coding,CODING,reference,REF,11357
13,10096285,10103814,-,ENSGALG00010014619,,protein_coding,CODING,reference,REF,7530
13,10134664,10135196,-,ENSGALG00010014664,,protein_coding,CODING,reference,REF,533
13,10159365,10169565,+,ENSGALG00010014696,,protein_coding,CODING,reference,REF,10201
13,10175846,10184657,+,ENSGALG00010014724,,protein_coding,CODING,reference,REF,8812
13,10186943,10188361,+,ENSGALG00010014842,,protein_coding,CODING,reference,REF,1419
13,10193613,10198128,+,ENSGALG00010014850,,protein_coding,CODING,reference,REF,4516
13,10201327,10211183,+,ENSGALG00010014885,,protein_coding,CODING,reference,REF,9857
13,10216604,10229361,-,ENSGALG00010014900,,protein_coding,CODING,reference,REF,12758
13,10235014,10275522,+,ENSGALG00010014931,,protein_coding,CODING,reference,REF,40509
13,10287792,10550316,+,ENSGALG00010012921,,protein_coding,CODING,reference,REF,262525
13,10838228,10885269,+,ENSGALG00010012945,,protein_coding,CODING,reference,REF,47042
13,10899179,10906083,-,ENSGALG00010012968,,protein_coding,CODING,reference,REF,6905
13,10908139,10913450,-,ENSGALG00010016510,,protein_coding,CODING,reference,REF,5312
13,10913676,10921558,+,ENSGALG00010016513,,protein_coding,CODING,reference,REF,7883
13,10925310,10955716,+,ENSGALG00010015002,,protein_coding,CODING,reference,REF,30407
13,10955344,10963900,-,ENSGALG00010015020,,protein_coding,CODING,reference,REF,8557
13,10970903,11016981,-,ENSGALG00010015037,,protein_coding,CODING,reference,REF,46079
13,10987465,10990518,+,ENSGALG00010015074,,protein_coding,CODING,reference,REF,3054
13,11020451,11048454,-,ENSGALG00010015076,,protein_coding,CODING,reference,REF,28004
13,11058034,11060781,+,ENSGALG00010015333,,protein_coding,CODING,reference,REF,2748
13,11060703,11071522,+,ENSGALG00010015098,,protein_coding,CODING,reference,REF,10820
13,11072444,11087489,+,ENSGALG00010017367,,protein_coding,CODING,reference,REF,15046
13,11076976,11546769,-,ENSGALG00010015483,,protein_coding,CODING,reference,REF,469794
13,11611260,11635707,-,ENSGALG00010015523,,protein_coding,CODING,reference,REF,24448
13,11619198,11642490,+,ENSGALG00010015580,,protein_coding,CODING,reference,REF,23293
13,11637838,11646919,-,ENSGALG00010015686,,protein_coding,CODING,reference,REF,9082
13,11644408,11659249,+,ENSGALG00010015697,,protein_coding,CODING,reference,REF,14842
13,11658778,11660026,-,ENSGALG00010015721,,protein_coding,CODING,reference,REF,1249
13,11663008,11702481,-,ENSGALG00010015796,,protein_coding,CODING,reference,REF,39474
13,11737194,11738935,+,ENSGALG00010015835,,protein_coding,CODING,reference,REF,1742
13,11745345,11756030,-,ENSGALG00010015845,,protein_coding,CODING,reference,REF,10686
13,11762457,11840992,-,ENSGALG00010016768,,protein_coding,CODING,reference,REF,78536
13,11868255,11878261,-,ENSGALG00010012890,,protein_coding,CODING,reference,REF,10007
13,11878321,11888155,+,ENSGALG00010012898,,protein_coding,CODING,reference,REF,9835
13,11899573,11909944,+,ENSGALG00010016599,,protein_coding,CODING,reference,REF,10372
13,11927648,12037523,-,ENSGALG00010016612,,protein_coding,CODING,reference,REF,109876
13,12289554,12298142,+,ENSGALG00010014224,,protein_coding,CODING,reference,REF,8589
13,12434414,12474534,+,ENSGALG00010014234,,protein_coding,CODING,reference,REF,40121
13,12484282,12506960,-,ENSGALG00010014278,,protein_coding,CODING,reference,REF,22679
13,12508954,12514245,+,ENSGALG00010014319,,protein_coding,CODING,reference,REF,5292
13,12522257,12530597,+,ENSGALG00010014390,,protein_coding,CODING,reference,REF,8341
13,12551965,12600236,+,ENSGALG00010014522,,protein_coding,CODING,reference,REF,48272
13,12600534,12613200,-,ENSGALG00010014645,,protein_coding,CODING,reference,REF,12667
13,12613744,12617706,-,ENSGALG00010017346,,protein_coding,CODING,reference,REF,3963
13,12621753,12628574,+,ENSGALG00010014769,,protein_coding,CODING,reference,REF,6822
13,12628640,12632386,-,ENSGALG00010014719,,protein_coding,CODING,reference,REF,3747
13,12634518,12646953,+,ENSGALG00010014824,,protein_coding,CODING,reference,REF,12436
13,12651895,12661358,+,ENSGALG00010016470,,protein_coding,CODING,reference,REF,9464
13,12660919,12663466,-,ENSGALG00010016480,,protein_coding,CODING,reference,REF,2548
13,12666539,12668153,-,ENSGALG00010016654,,protein_coding,CODING,reference,REF,1615
13,12669516,12681161,+,ENSGALG00010016672,,protein_coding,CODING,reference,REF,11646
13,12681383,12689309,+,ENSGALG00010016683,,protein_coding,CODING,reference,REF,7927
13,12685937,12714311,-,ENSGALG00010016699,,protein_coding,CODING,reference,REF,28375
13,12716758,12736222,-,ENSGALG00010013387,,protein_coding,CODING,reference,REF,19465
13,12743303,12747828,+,ENSGALG00010013405,,protein_coding,CODING,reference,REF,4526
13,12748661,12755985,+,ENSGALG00010013450,,protein_coding,CODING,reference,REF,7325
13,12754144,12786511,-,ENSGALG00010013484,,protein_coding,CODING,reference,REF,32368
13,12786642,12792738,+,ENSGALG00010013531,,protein_coding,CODING,reference,REF,6097
13,12795785,12818019,+,ENSGALG00010013576,,protein_coding,CODING,reference,REF,22235
13,12822359,12832754,-,ENSGALG00010013654,,protein_coding,CODING,reference,REF,10396
13,12835829,12846155,-,ENSGALG00010013660,,protein_coding,CODING,reference,REF,10327
13,12851205,12873935,+,ENSGALG00010016785,,protein_coding,CODING,reference,REF,22731
13,12876768,12905329,+,ENSGALG00010016804,,protein_coding,CODING,reference,REF,28562
13,12897611,12916967,-,ENSGALG00010016814,,protein_coding,CODING,reference,REF,19357
13,12926509,12949987,-,ENSGALG00010016842,,protein_coding,CODING,reference,REF,23479
13,12943805,12949994,+,ENSGALG00010016848,,protein_coding,CODING,reference,REF,6190
13,12951742,12998047,+,ENSGALG00010016867,,protein_coding,CODING,reference,REF,46306
13,13000209,13038250,+,ENSGALG00010016879,,protein_coding,CODING,reference,REF,38042
13,13042771,13061838,+,ENSGALG00010016893,,protein_coding,CODING,reference,REF,19068
13,13062273,13069336,+,ENSGALG00010016902,,protein_coding,CODING,reference,REF,7064
13,13066090,13070515,-,ENSGALG00010016907,,protein_coding,CODING,reference,REF,4426
13,13070292,13110807,+,ENSGALG00010016927,,protein_coding,CODING,reference,REF,40516
13,13111505,13116892,-,ENSGALG00010016951,,protein_coding,CODING,reference,REF,5388
13,13120369,13139714,-,ENSGALG00010016964,,protein_coding,CODING,reference,REF,19346
13,13140767,13158489,-,ENSGALG00010016947,,protein_coding,CODING,reference,REF,17723
13,13167724,13173791,+,ENSGALG00010016985,,protein_coding,CODING,reference,REF,6068
13,13179904,13196571,+,ENSGALG00010014967,,protein_coding,CODING,reference,REF,16668
13,13181433,13187471,-,ENSGALG00010015049,,protein_coding,CODING,reference,REF,6039
13,13197183,13210628,-,ENSGALG00010015066,,protein_coding,CODING,reference,REF,13446
13,13265949,13432566,+,ENSGALG00010015111,,protein_coding,CODING,reference,REF,166618
13,13452491,13480359,-,ENSGALG00010015156,,protein_coding,CODING,reference,REF,27869
13,13521291,13602622,+,ENSGALG00010015161,,protein_coding,CODING,reference,REF,81332
13,13543963,13565951,+,ENSGALG00010015175,,protein_coding,CODING,reference,REF,21989
13,13651536,13718189,+,ENSGALG00010015260,,protein_coding,CODING,reference,REF,66654
13,13727611,13736602,+,ENSGALG00010012880,,protein_coding,CODING,reference,REF,8992
13,13738227,13888961,+,ENSGALG00010015122,,protein_coding,CODING,reference,REF,150735
13,13885299,13913004,-,ENSGALG00010015142,,protein_coding,CODING,reference,REF,27706
13,13895366,13903717,+,ENSGALG00010015182,,protein_coding,CODING,reference,REF,8352
13,13919181,13929197,+,ENSGALG00010015198,,protein_coding,CODING,reference,REF,10017
13,13919563,13920073,+,ENSGALG00010015269,,protein_coding,CODING,reference,REF,511
13,13942102,13947255,-,ENSGALG00010015278,,protein_coding,CODING,reference,REF,5154
13,13955820,13958526,-,ENSGALG00010015283,,protein_coding,CODING,reference,REF,2707
13,13965469,14006156,+,ENSGALG00010015409,,protein_coding,CODING,reference,REF,40688
13,14009533,14019933,-,ENSGALG00010015564,,protein_coding,CODING,reference,REF,10401
13,14020003,14048058,-,ENSGALG00010015610,,protein_coding,CODING,reference,REF,28056
13,14057245,14132479,+,ENSGALG00010015660,,protein_coding,CODING,reference,REF,75235
13,14066653,14073003,-,ENSGALG00010015705,,protein_coding,CODING,reference,REF,6351
13,14080927,14084488,+,ENSGALG00010015709,,protein_coding,CODING,reference,REF,3562
13,14187173,14445141,-,ENSGALG00010015776,,protein_coding,CODING,reference,REF,257969
13,14594257,14660452,+,ENSGALG00010015802,,protein_coding,CODING,reference,REF,66196
13,14698491,14698811,+,ENSGALG00010016992,,protein_coding,CODING,reference,REF,321
13,14706060,14734383,-,ENSGALG00010015829,,protein_coding,CODING,reference,REF,28324
13,14773382,14797962,-,ENSGALG00010012839,,protein_coding,CODING,reference,REF,24581
13,14814217,14821664,+,ENSGALG00010012854,,protein_coding,CODING,reference,REF,7448
13,14820415,14828636,-,ENSGALG00010012859,,protein_coding,CODING,reference,REF,8222
13,14844345,14851901,-,ENSGALG00010012960,,protein_coding,CODING,reference,REF,7557
13,14853928,14948838,-,ENSGALG00010013042,,protein_coding,CODING,reference,REF,94911
13,14854849,14856515,+,ENSGALG00010013074,,protein_coding,CODING,reference,REF,1667
13,14933731,14943824,+,ENSGALG00010013086,,protein_coding,CODING,reference,REF,10094
13,14956496,14958154,+,ENSGALG00010013092,,protein_coding,CODING,reference,REF,1659
13,15017309,15063443,+,ENSGALG00010016581,,protein_coding,CODING,reference,REF,46135
13,15208672,15224188,+,ENSGALG00010012790,,protein_coding,CODING,reference,REF,15517
13,15253397,15270816,-,ENSGALG00010013121,,protein_coding,CODING,reference,REF,17420
13,15271877,15275356,-,ENSGALG00010013133,,protein_coding,CODING,reference,REF,3480
13,15276513,15291087,-,ENSGALG00010013180,,protein_coding,CODING,reference,REF,14575
13,15291276,15311141,-,ENSGALG00010013186,,protein_coding,CODING,reference,REF,19866
13,15311621,15316818,-,ENSGALG00010013198,,protein_coding,CODING,reference,REF,5198
13,15318179,15341758,-,ENSGALG00010013241,,protein_coding,CODING,reference,REF,23580
13,15342187,15356715,+,ENSGALG00010013254,,protein_coding,CODING,reference,REF,14529
13,15366208,15420532,-,ENSGALG00010013261,,protein_coding,CODING,reference,REF,54325
13,15435187,15437477,+,ENSGALG00010012800,,protein_coding,CODING,reference,REF,2291
13,15460159,15466303,-,ENSGALG00010015848,,protein_coding,CODING,reference,REF,6145
13,15487655,15505818,+,ENSGALG00010015861,,protein_coding,CODING,reference,REF,18164
13,15512520,15520298,+,ENSGALG00010015876,,protein_coding,CODING,reference,REF,7779
13,15521760,15580435,-,ENSGALG00010015893,,protein_coding,CODING,reference,REF,58676
13,15538211,15539307,+,ENSGALG00010015897,,protein_coding,CODING,reference,REF,1097
13,15634329,15650729,+,ENSGALG00010017393,,protein_coding,CODING,reference,REF,16401
13,15651218,15657678,+,ENSGALG00010015910,,protein_coding,CODING,reference,REF,6461
13,15839122,16032315,+,ENSGALG00010015972,,protein_coding,CODING,reference,REF,193194
13,16081223,16183984,-,ENSGALG00010016017,,protein_coding,CODING,reference,REF,102762
13,16193142,16251815,-,ENSGALG00010016097,,protein_coding,CODING,reference,REF,58674
13,16255724,16264565,-,ENSGALG00010016117,,protein_coding,CODING,reference,REF,8842
13,16268153,16301906,-,ENSGALG00010016127,,protein_coding,CODING,reference,REF,33754
13,16316452,16319137,+,ENSGALG00010016145,,protein_coding,CODING,reference,REF,2686
13,16326438,16327651,+,ENSGALG00010016157,,protein_coding,CODING,reference,REF,1214
13,16332369,16334476,+,ENSGALG00010016165,,protein_coding,CODING,reference,REF,2108
13,16344627,16368611,-,ENSGALG00010016225,,protein_coding,CODING,reference,REF,23985
13,16380989,16423876,+,ENSGALG00010016266,,protein_coding,CODING,reference,REF,42888
13,16428955,16446486,+,ENSGALG00010016281,,protein_coding,CODING,reference,REF,17532
13,16447726,16470723,+,ENSGALG00010017398,,protein_coding,CODING,reference,REF,22998
13,16493648,16499702,-,ENSGALG00010016289,,protein_coding,CODING,reference,REF,6055
13,16509448,16513329,-,ENSGALG00010016298,,protein_coding,CODING,reference,REF,3882
13,16527599,16545689,+,ENSGALG00010016307,,protein_coding,CODING,reference,REF,18091
13,16553954,16556915,+,ENSGALG00010016321,,protein_coding,CODING,reference,REF,2962
13,16557076,16561852,+,ENSGALG00010016327,,protein_coding,CODING,reference,REF,4777
13,16562897,16581879,-,ENSGALG00010016366,,protein_coding,CODING,reference,REF,18983
13,16582656,16590977,+,ENSGALG00010016375,,protein_coding,CODING,reference,REF,8322
13,16586821,16625509,-,ENSGALG00010016402,,protein_coding,CODING,reference,REF,38689
13,16632995,16645991,+,ENSGALG00010013667,,protein_coding,CODING,reference,REF,12997
13,16642362,16669268,-,ENSGALG00010013672,,protein_coding,CODING,reference,REF,26907
13,16672170,16675088,+,ENSGALG00010013676,,protein_coding,CODING,reference,REF,2919
13,16676394,16678982,+,ENSGALG00010013686,,protein_coding,CODING,reference,REF,2589
13,16679874,16683186,+,ENSGALG00010013704,,protein_coding,CODING,reference,REF,3313
13,16688518,16732631,-,ENSGALG00010013737,,protein_coding,CODING,reference,REF,44114
13,16735786,16746031,-,ENSGALG00010013787,,protein_coding,CODING,reference,REF,10246
13,16753117,16770088,+,ENSGALG00010013805,,protein_coding,CODING,reference,REF,16972
13,16770515,16777238,+,ENSGALG00010013286,,protein_coding,CODING,reference,REF,6724
13,16778712,16783718,-,ENSGALG00010013300,,protein_coding,CODING,reference,REF,5007
13,16783742,16802417,+,ENSGALG00010013353,,protein_coding,CODING,reference,REF,18676
13,16814835,16828328,-,ENSGALG00010013372,,protein_coding,CODING,reference,REF,13494
13,16864396,16879008,-,ENSGALG00010013399,,protein_coding,CODING,reference,REF,14613
13,16891639,16992464,+,ENSGALG00010016732,,protein_coding,CODING,reference,REF,100826
13,17000881,17054502,-,ENSGALG00010016758,,protein_coding,CODING,reference,REF,53622
13,17158544,17165645,-,ENSGALG00010016502,,protein_coding,CODING,reference,REF,7102
13,17172898,17211485,+,ENSGALG00010016505,,protein_coding,CODING,reference,REF,38588
13,17369975,17372775,-,ENSGALG00010016621,,protein_coding,CODING,reference,REF,2801
13,17380801,17402176,+,ENSGALG00010016627,,protein_coding,CODING,reference,REF,21376
13,17403874,17427894,-,ENSGALG00010016629,,protein_coding,CODING,reference,REF,24021
13,17428028,17451035,+,ENSGALG00010016455,,protein_coding,CODING,reference,REF,23008
13,17459363,17460811,+,ENSGALG00010012802,,protein_coding,CODING,reference,REF,1449
13,17470092,17502889,+,ENSGALG00010013831,,protein_coding,CODING,reference,REF,32798
13,17503712,17573295,-,ENSGALG00010013921,,protein_coding,CODING,reference,REF,69584
13,17580475,17602566,+,ENSGALG00010013959,,protein_coding,CODING,reference,REF,22092
13,17603160,17634253,-,ENSGALG00010014018,,protein_coding,CODING,reference,REF,31094
13,17652662,17691396,-,ENSGALG00010014096,,protein_coding,CODING,reference,REF,38735
13,17692104,17709958,-,ENSGALG00010014131,,protein_coding,CODING,reference,REF,17855
13,17712149,17737031,-,ENSGALG00010014161,,protein_coding,CODING,reference,REF,24883
13,17745170,17760050,+,ENSGALG00010014179,,protein_coding,CODING,reference,REF,14881
13,17762644,17808833,+,ENSGALG00010014198,,protein_coding,CODING,reference,REF,46190
13,17813241,17823591,+,ENSGALG00010014214,,protein_coding,CODING,reference,REF,10351
13,17853197,17856289,+,ENSGALG00010016647,,protein_coding,CODING,reference,REF,3093
14,52727,82351,+,ENSGALG00010020130,,protein_coding,CODING,reference,REF,29625
14,82284,90928,-,ENSGALG00010020137,,protein_coding,CODING,reference,REF,8645
14,90956,105157,-,ENSGALG00010020171,,protein_coding,CODING,reference,REF,14202
14,107280,111462,-,ENSGALG00010020176,,protein_coding,CODING,reference,REF,4183
14,112510,119552,-,ENSGALG00010020184,,protein_coding,CODING,reference,REF,7043
14,125140,150668,-,ENSGALG00010020204,,protein_coding,CODING,reference,REF,25529
14,158133,242816,+,ENSGALG00010020291,,protein_coding,CODING,reference,REF,84684
14,265843,314014,-,ENSGALG00010020342,,protein_coding,CODING,reference,REF,48172
14,334084,491171,+,ENSGALG00010020393,,protein_coding,CODING,reference,REF,157088
14,679489,692387,+,ENSGALG00010020422,,protein_coding,CODING,reference,REF,12899
14,702291,763211,+,ENSGALG00010020486,,protein_coding,CODING,reference,REF,60921
14,803684,839309,-,ENSGALG00010020599,,protein_coding,CODING,reference,REF,35626
